movieId,imdbId,tmdbId,imdbTTID
202557,9109086,578737,tt9109086
202559,3855546,543666,tt3855546
202561,9412268,567973,tt9412268
202565,5336112,486397,tt5336112
202569,3511220,386244,tt3511220
202575,6107548,523172,tt6107548
202577,8412820,518734,tt8412820
202581,4016662,488411,tt4016662
202583,4668790,530457,tt4668790
202585,5546540,419140,tt5546540
202595,6931170,546493,tt6931170
202597,4647024,371535,tt4647024
202599,1016268,13020,tt1016268
202603,1267499,26653,tt1267499
202605,1313047,131057,tt1313047
202619,2605280,166145,tt2605280
202625,1085793,134228,tt1085793
202627,1085842,53073,tt1085842
202695,6959560,473528,tt6959560
202697,7458798,552982,tt7458798
202699,7624934,552504,tt7624934
202705,7459182,529207,tt7459182
202711,4943998,538225,tt4943998
202715,7043534,585311,tt7043534
202717,5969180,511789,tt5969180
202721,5137242,456164,tt5137242
202741,7429362,475754,tt7429362
202747,6182078,502406,tt6182078
202749,8613070,531428,tt8613070
202763,3809446,154355,tt3809446
202765,1930327,96085,tt1930327
202767,2363481,290696,tt2363481
202769,7962652,593778,tt7962652
202775,8764056,538702,tt8764056
202779,5884142,485882,tt5884142
202781,7224520,485358,tt7224520
202783,6268812,488453,tt6268812
202787,6175764,419734,tt6175764
202797,9535950,569016,tt9535950
202799,5862166,529983,tt5862166
202801,5531298,584127,tt5531298
202805,2200975,328313,tt2200975
202807,9419838,568047,tt9419838
202811,1930559,146587,tt1930559
202813,7537416,269562,tt7537416
202817,7930006,523443,tt7930006
202828,5265898,480923,tt5265898
202880,6704898,535356,tt6704898
202932,7403614,533715,tt7403614
202934,7456310,484641,tt7456310
202936,3042542,368317,tt3042542
202976,4225690,387538,tt4225690
202978,9434384,568568,tt9434384
202980,1318995,44359,tt1318995
202982,1956534,128401,tt1956534
202986,4064498,394148,tt4064498
202988,5964412,412444,tt5964412
202990,6639054,596225,tt6639054
202992,7397146,550059,tt7397146
202994,7943248,500831,tt7943248
202996,8513302,524323,tt8513302
202998,8656220,600515,tt8656220
203002,1588362,223902,tt1588362
203010,5938950,586534,tt5938950
203014,9591824,561637,tt9591824
203016,7053812,575159,tt7053812
203018,8785424,539910,tt8785424
203020,6342440,515353,tt6342440
203022,7200946,582186,tt7200946
203024,7419468,548944,tt7419468
203026,6969814,606728,tt6969814
203028,5738830,537101,tt5738830
203030,8065796,506731,tt8065796
203032,1999130,549536,tt1999130
203034,8999864,576700,tt8999864
203036,7974640,584018,tt7974640
203038,9474736,570871,tt9474736
203040,5541002,529790,tt5541002
203042,6053002,416126,tt6053002
203048,5433114,536841,tt5433114
203050,2097333,387892,tt2097333
203052,2168000,312408,tt2168000
203056,1830586,57941,tt1830586
203066,9358160,565273,tt9358160
203068,5673432,467431,tt5673432
203072,6794374,448452,tt6794374
203074,2289526,209357,tt2289526
203076,7246052,527215,tt7246052
203078,9402676,563103,tt9402676
203080,8119844,568320,tt8119844
203086,5593384,583841,tt5593384
203090,8751804,538102,tt8751804
203110,7350614,549935,tt7350614
203112,5848416,581420,tt5848416
203128,5465776,390255,tt5465776
203130,6562628,531489,tt6562628
203132,8769848,565391,tt8769848
203134,7598076,487616,tt7598076
203136,6255478,478799,tt6255478
203138,1185833,43400,tt1185833
203144,7044076,534271,tt7044076
203146,8318348,552871,tt8318348
203148,5724948,498301,tt5724948
203152,9128686,550201,tt9128686
203154,9577852,574638,tt9577852
203158,6122306,524134,tt6122306
203160,4353250,522039,tt4353250
203162,3469718,245829,tt3469718
203164,6406848,472025,tt6406848
203168,6215780,399828,tt6215780
203174,4119044,392976,tt4119044
203176,8716800,553608,tt8716800
203180,2011961,103327,tt2011961
203184,6490930,600836,tt6490930
203186,6649792,542191,tt6649792
203188,4300028,328346,tt4300028
203190,8806874,544522,tt8806874
203192,8523802,559487,tt8523802
203202,1340108,24528,tt1340108
203206,7666724,555795,tt7666724
203208,3387520,417384,tt3387520
203212,6975598,532838,tt6975598
203218,7343762,521777,tt7343762
203220,6547044,502149,tt6547044
203222,6105098,420818,tt6105098
203224,7547410,499701,tt7547410
203226,2199709,224613,tt2199709
203228,7615052,525657,tt7615052
203230,4824256,506403,tt4824256
203232,7721800,569594,tt7721800
203238,6490806,453637,tt6490806
203242,6256978,544003,tt6256978
203244,4463894,486131,tt4463894
203250,9066502,543636,tt9066502
203252,7931422,566549,tt7931422
203254,7620554,601744,tt7620554
203264,2386486,253773,tt2386486
203266,2877296,510659,tt2877296
203268,8698956,538126,tt8698956
203270,7471004,480308,tt7471004
203278,7645122,508101,tt7645122
203280,9353586,566063,tt9353586
203282,6072502,525200,tt6072502
203296,8980868,532953,tt8980868
203298,7367960,523536,tt7367960
203304,1800665,137379,tt1800665
203306,6838918,607822,tt6838918
203310,9005662,596386,tt9005662
203314,2333508,224003,tt2333508
203316,6436270,493282,tt6436270
203320,8890582,573106,tt8890582
203322,4364194,463257,tt4364194
203328,4567320,520134,tt4567320
203330,3444016,314131,tt3444016
203336,5325030,413700,tt5325030
203338,9204606,593280,tt9204606
203360,1082851,81458,tt1082851
203368,7952000,,tt7952000
203371,8041006,550385,tt8041006
203373,8693770,523818,tt8693770
203375,1950186,359724,tt1950186
203385,6948326,467482,tt6948326
203391,3522954,453576,tt3522954
203393,6772804,480042,tt6772804
203395,6964076,561325,tt6964076
203401,1927093,84564,tt1927093
203403,2395219,128542,tt2395219
203405,5565200,528852,tt5565200
203407,7477068,538061,tt7477068
203413,8006926,517686,tt8006926
203417,7272948,606966,tt7272948
203419,8014038,507680,tt8014038
203421,6942194,496282,tt6942194
203423,3039932,287778,tt3039932
203425,1747932,267379,tt1747932
203431,8169178,498086,tt8169178
203433,1210838,139242,tt1210838
203435,3494610,464748,tt3494610
203437,5483940,463496,tt5483940
203439,6085152,476895,tt6085152
203443,1756640,249650,tt1756640
203453,8723836,542757,tt8723836
203455,2196764,240747,tt2196764
203457,1899117,125181,tt1899117
203459,3024404,274804,tt3024404
203461,3794204,271708,tt3794204
203463,1059200,56247,tt1059200
203469,2323565,54457,tt2323565
203471,2321309,116842,tt2321309
203473,2448584,132711,tt2448584
203477,3163404,228560,tt3163404
203479,4471636,366654,tt4471636
203483,7543930,489418,tt7543930
203485,5189440,394262,tt5189440
203487,2846996,195173,tt2846996
203491,9016296,535754,tt9016296
203495,9173264,559401,tt9173264
203497,2268353,249147,tt2268353
203499,7517232,506421,tt7517232
203501,6162216,419354,tt6162216
203503,8193790,582883,tt8193790
203505,8159562,518720,tt8159562
203509,5428666,516852,tt5428666
203511,7358302,534937,tt7358302
203513,8350360,521029,tt8350360
203517,6095472,454640,tt6095472
203519,6806448,384018,tt6806448
203521,4488744,491317,tt4488744
203523,7349910,480100,tt7349910
203525,5752904,434013,tt5752904
203531,3868430,322792,tt3868430
203533,7776430,504859,tt7776430
203537,5862036,379315,tt5862036
203539,5482362,431038,tt5482362
203541,3358534,112309,tt3358534
203553,3110238,335327,tt3110238
203557,1648186,559713,tt1648186
203559,8522820,574467,tt8522820
203561,7990992,577026,tt7990992
203563,8896336,542269,tt8896336
203565,5174704,393773,tt5174704
203569,1880313,252728,tt1880313
203571,8453986,574088,tt8453986
203585,3685490,607457,tt3685490
203603,9235070,589138,tt9235070
203615,7453418,506775,tt7453418
203621,4120598,300498,tt4120598
203623,7233726,554137,tt7233726
203627,1210814,134768,tt1210814
203629,6109182,222180,tt6109182
203633,9087068,524520,tt9087068
203645,9368628,575138,tt9368628
203649,8530978,603519,tt8530978
203651,7611944,548083,tt7611944
203653,6648468,569381,tt6648468
203655,8383694,575361,tt8383694
203659,6384998,523353,tt6384998
203667,7463730,560964,tt7463730
203671,8194318,590153,tt8194318
203673,4082574,303619,tt4082574
203677,5718764,462804,tt5718764
203683,8400758,535265,tt8400758
203685,1829744,378310,tt1829744
203691,6016744,566221,tt6016744
203693,8844204,544392,tt8844204
203697,6383494,550958,tt6383494
203699,5662550,462115,tt5662550
203701,1390405,51866,tt1390405
203705,7679306,495843,tt7679306
203711,6988116,556271,tt6988116
203717,4591784,501092,tt4591784
203719,2166850,305203,tt2166850
203733,7935980,507034,tt7935980
203735,7502322,554808,tt7502322
203745,8169552,459670,tt8169552
203747,8332772,547774,tt8332772
203757,9581076,493899,tt9581076
203765,5105650,279200,tt5105650
203767,2318256,366645,tt2318256
203771,1765660,244228,tt1765660
203779,5105688,366655,tt5105688
203781,5105702,366658,tt5105702
203783,5105720,366670,tt5105720
203785,5105742,366665,tt5105742
203799,9082020,595985,tt9082020
203801,2172085,236330,tt2172085
203803,5698834,496070,tt5698834
203805,8311958,504592,tt8311958
203809,5705966,397619,tt5705966
203819,6138322,467401,tt6138322
203821,6162762,516977,tt6162762
203823,5937296,408293,tt5937296
203825,3294664,384446,tt3294664
203827,4318576,502161,tt4318576
203831,3259276,471138,tt3259276
203833,4764490,462478,tt4764490
203847,8413338,575351,tt8413338
203849,9448332,603340,tt9448332
203855,5431284,550506,tt5431284
203865,4279678,359623,tt4279678
203867,7574126,539025,tt7574126
203869,9598172,571419,tt9598172
203879,3565472,350083,tt3565472
203886,5031658,511474,tt5031658
203890,1806959,52645,tt1806959
203896,6743942,463743,tt6743942
203898,9614090,614750,tt9614090
203902,4213600,452831,tt4213600
203904,8266310,534259,tt8266310
203912,4775814,386792,tt4775814
203922,1664529,609703,tt1664529
203928,8884430,549551,tt8884430
203930,9362694,589261,tt9362694
203934,8781414,539892,tt8781414
203940,1881109,291867,tt1881109
203942,4853910,337211,tt4853910
203946,7397338,512865,tt7397338
203948,7207726,481356,tt7207726
203952,6746534,365543,tt6746534
203954,8567342,572979,tt8567342
203956,6054290,417419,tt6054290
203962,7957314,563489,tt7957314
203966,8613876,611468,tt8613876
203970,1124379,41341,tt1124379
203974,8328740,521296,tt8328740
203976,1941600,124733,tt1941600
203978,9296330,600855,tt9296330
203980,9876160,575333,tt9876160
203982,6264938,498448,tt6264938
203984,9795368,520552,tt9795368
203986,5205602,347748,tt5205602
203988,7942936,531735,tt7942936
203996,5328262,387566,tt5328262
204002,4947084,371107,tt4947084
204004,6059074,432583,tt6059074
204018,2499472,531503,tt2499472
204030,7007696,510355,tt7007696
204036,1456483,524222,tt1456483
204040,8037650,499384,tt8037650
204044,8001748,554647,tt8001748
204054,3361192,351803,tt3361192
204056,7558302,509874,tt7558302
204062,2034176,485811,tt2034176
204066,3760610,279633,tt3760610
204068,6360394,516807,tt6360394
204070,7355708,501628,tt7355708
204074,8562562,570508,tt8562562
204076,7057306,474366,tt7057306
204078,1038110,55771,tt1038110
204104,8650270,549733,tt8650270
204106,2249039,378698,tt2249039
204116,8805150,542787,tt8805150
204118,6004244,604928,tt6004244
204120,4415360,336592,tt4415360
204122,7650198,542785,tt7650198
204124,9477000,524627,tt9477000
204126,4423984,485464,tt4423984
204128,2192794,182912,tt2192794
204132,9419834,612152,tt9419834
204138,5052038,434206,tt5052038
204142,7654880,575600,tt7654880
204146,1794902,90642,tt1794902
204152,8368406,458305,tt8368406
204156,7893416,487416,tt7893416
204158,9426210,568160,tt9426210
204168,7188002,537880,tt7188002
204172,2381317,133454,tt2381317
204180,8243286,580341,tt8243286
204182,7560964,454418,tt7560964
204188,1946502,454458,tt1946502
204198,3503068,541099,tt3503068
204200,8458202,563987,tt8458202
204202,6842446,614167,tt6842446
204206,7444808,461132,tt7444808
204208,4880630,437067,tt4880630
204212,9845398,586961,tt9845398
204214,6340604,460059,tt6340604
204218,2049633,270603,tt2049633
204220,5752356,408567,tt5752356
204222,9866284,590311,tt9866284
204224,6643114,466750,tt6643114
204230,7929406,500848,tt7929406
204234,7771454,608108,tt7771454
204246,8484012,575942,tt8484012
204248,5079452,449416,tt5079452
204250,5078158,395450,tt5078158
204252,6693444,451364,tt6693444
204260,6131450,529982,tt6131450
204264,7302054,605048,tt7302054
204268,1206885,522938,tt1206885
204270,1711498,90205,tt1711498
204292,3823994,303616,tt3823994
204294,9358204,566222,tt9358204
204302,8108164,533148,tt8108164
204304,6832930,525206,tt6832930
204308,4622682,609734,tt4622682
204312,7531138,513432,tt7531138
204318,4068576,400090,tt4068576
204328,7985692,527385,tt7985692
204334,8485364,582913,tt8485364
204336,1599373,50056,tt1599373
204340,5265964,389218,tt5265964
204342,6849786,514734,tt6849786
204344,1160907,160823,tt1160907
204350,1554456,117938,tt1554456
204352,2935510,419704,tt2935510
204362,7013194,477306,tt7013194
204364,8228700,486519,tt8228700
204366,1018764,44729,tt1018764
204388,8991268,566213,tt8991268
204390,6063648,524131,tt6063648
204394,6617656,489992,tt6617656
204396,8500038,538675,tt8500038
204398,7614016,537856,tt7614016
204400,9358250,566062,tt9358250
204406,8311792,519238,tt8311792
204410,2386342,69415,tt2386342
204422,1590010,57154,tt1590010
204430,2112136,169609,tt2112136
204436,8089288,518471,tt8089288
204440,2403991,203145,tt2403991
204444,5485466,434625,tt5485466
204446,3793230,307168,tt3793230
204448,3723750,495045,tt3723750
204450,8141808,301156,tt8141808
204452,6724372,449997,tt6724372
204470,2651158,210695,tt2651158
204472,4426738,513340,tt4426738
204474,8331988,543760,tt8331988
204482,6597612,450336,tt6597612
204488,4886942,563025,tt4886942
204496,6043142,542417,tt6043142
204500,6921496,478308,tt6921496
204504,9073746,583209,tt9073746
204506,8236566,564848,tt8236566
204508,1717229,60619,tt1717229
204510,5845440,579386,tt5845440
204512,8634348,582070,tt8634348
204514,6175486,479746,tt6175486
204516,6873546,480483,tt6873546
204522,8160262,600881,tt8160262
204524,8836292,537875,tt8836292
204530,4725842,449684,tt4725842
204534,7687254,497766,tt7687254
204536,7110510,522531,tt7110510
204538,1507002,365958,tt1507002
204540,8142044,583046,tt8142044
204542,7349950,474350,tt7349950
204552,6708834,574437,tt6708834
204556,4180560,531509,tt4180560
204558,4995776,465003,tt4995776
204562,4836580,422047,tt4836580
204564,4544302,413627,tt4544302
204570,1877602,89705,tt1877602
204574,1139789,180654,tt1139789
204576,6690664,446370,tt6690664
204578,9758270,581012,tt9758270
204584,3662308,373226,tt3662308
204586,4917700,406427,tt4917700
204588,2394099,270200,tt2394099
204590,5591298,166697,tt5591298
204592,5086772,386823,tt5086772
204598,5687236,575771,tt5687236
204602,9120936,552758,tt9120936
204606,6145764,510079,tt6145764
204610,9850064,585077,tt9850064
204612,3347994,346113,tt3347994
204614,8905718,266562,tt8905718
204620,9308460,604532,tt9308460
204624,9015178,421467,tt9015178
204628,6244196,607517,tt6244196
204630,5117372,612051,tt5117372
204636,9534958,620058,tt9534958
204638,4005668,360354,tt4005668
204640,1467266,68449,tt1467266
204644,8694228,573257,tt8694228
204654,8160864,604975,tt8160864
204656,3758162,500922,tt3758162
204672,5149490,543768,tt5149490
204676,4128946,47656,tt4128946
204678,6087358,73724,tt6087358
204688,1833116,466081,tt1833116
204690,5294518,483202,tt5294518
204692,4687108,523139,tt4687108
204694,5814534,431693,tt5814534
204696,9173418,555974,tt9173418
204698,7286456,475557,tt7286456
204700,3016748,456529,tt3016748
204702,2365580,405177,tt2365580
204704,7798634,567609,tt7798634
204710,8233874,538227,tt8233874
204712,9358196,566230,tt9358196
204720,4045384,383348,tt4045384
204730,2081178,214426,tt2081178
204732,3390376,573537,tt3390376
204734,5006958,500931,tt5006958
204740,7356166,529441,tt7356166
204750,3009772,501989,tt3009772
204754,1426332,84671,tt1426332
204768,7214598,469116,tt7214598
204770,1541061,443112,tt1541061
204772,3087124,87383,tt3087124
204774,8764448,485623,tt8764448
204776,7676138,481702,tt7676138
204778,2104838,481352,tt2104838
204780,3963304,296623,tt3963304
204782,1815763,349793,tt1815763
204786,7943258,533969,tt7943258
204788,6612946,575381,tt6612946
204790,6428912,458293,tt6428912
204794,5781458,549646,tt5781458
204804,6856134,486657,tt6856134
204806,1242516,45559,tt1242516
204810,4307880,357400,tt4307880
204812,5216534,372752,tt5216534
204814,5468014,378106,tt5468014
204816,5468016,422347,tt5468016
204818,5468018,461758,tt5468018
204820,5468022,481760,tt5468022
204822,3341598,239530,tt3341598
204826,5822564,487680,tt5822564
204832,6172460,439059,tt6172460
204836,1478839,522924,tt1478839
204838,3427722,242658,tt3427722
204840,8000718,574207,tt8000718
204842,2934844,246569,tt2934844
204844,5973658,443849,tt5973658
204848,2261983,340183,tt2261983
204850,4078744,338127,tt4078744
204852,2450898,328685,tt2450898
204854,1958074,182774,tt1958074
204866,2201446,157560,tt2201446
204868,6063090,441183,tt6063090
204874,1454110,22854,tt1454110
204876,1069269,399206,tt1069269
204878,8526872,528888,tt8526872
204880,2292808,399962,tt2292808
204890,1049412,135303,tt1049412
204896,1760414,51070,tt1760414
204898,1477014,84775,tt1477014
204902,1095405,149721,tt1095405
204912,1370439,64050,tt1370439
204914,1873536,141636,tt1873536
204918,1495884,28709,tt1495884
204920,5517442,198803,tt5517442
204924,7494128,487463,tt7494128
204926,7915554,504199,tt7915554
204954,1992191,402001,tt1992191
204966,7616148,492616,tt7616148
204972,1965308,67326,tt1965308
204974,1838432,610462,tt1838432
204980,8092888,509904,tt8092888
204982,1430606,454508,tt1430606
204990,6071476,414260,tt6071476
204992,2996710,317945,tt2996710
204994,2993848,490214,tt2993848
204996,6903980,453992,tt6903980
204998,2705326,236827,tt2705326
205002,1601845,63283,tt1601845
205004,3274728,266851,tt3274728
205006,1286746,39082,tt1286746
205008,2186766,189680,tt2186766
205012,2962872,214351,tt2962872
205014,3362590,259000,tt3362590
205016,7857914,206767,tt7857914
205020,2565180,168873,tt2565180
205022,4625752,338944,tt4625752
205026,1612575,65712,tt1612575
205030,3298096,352335,tt3298096
205036,7902124,568789,tt7902124
205038,3445702,413576,tt3445702
205040,5679402,412894,tt5679402
205042,4922008,423617,tt4922008
205044,7237312,470043,tt7237312
205046,1313120,129465,tt1313120
205048,8688634,535292,tt8688634
205054,5503686,540901,tt5503686
205060,7984826,502168,tt7984826
205064,5592796,520016,tt5592796
205070,7666250,537021,tt7666250
205072,1560220,338967,tt1560220
205074,9860728,623195,tt9860728
205076,6398184,535544,tt6398184
205080,6213294,437023,tt6213294
205082,6739094,472983,tt6739094
205090,8723216,522246,tt8723216
205094,3181400,265312,tt3181400
205102,4061944,403586,tt4061944
205106,8707922,537739,tt8707922
205110,1993446,223682,tt1993446
205112,1122576,59466,tt1122576
205114,7319496,512603,tt7319496
205116,2991900,337428,tt2991900
205126,2698140,451360,tt2698140
205128,2189771,609714,tt2189771
205130,9356952,565383,tt9356952
205132,8649148,521703,tt8649148
205134,9358084,568693,tt9358084
205136,6086718,496569,tt6086718
205140,9117208,593848,tt9117208
205142,9352780,566061,tt9352780
205144,1064936,210629,tt1064936
205146,8976710,582570,tt8976710
205148,6948600,467181,tt6948600
205156,2584384,515001,tt2584384
205158,5068570,257837,tt5068570
205160,9185816,588226,tt9185816
205162,9041234,534371,tt9041234
205174,3079568,365651,tt3079568
205188,1270766,58602,tt1270766
205190,9353436,566366,tt9353436
205192,6888938,514547,tt6888938
205198,7715070,553002,tt7715070
205200,5528996,414690,tt5528996
205205,7329656,480105,tt7329656
205257,8929142,567273,tt8929142
205259,4256544,328037,tt4256544
205261,8200998,509828,tt8200998
205263,7253110,523917,tt7253110
205267,5715828,499963,tt5715828
205271,8099132,500859,tt8099132
205273,8739240,575812,tt8739240
205275,6354568,587203,tt6354568
205281,7986672,515908,tt7986672
205283,5575258,459181,tt5575258
205285,8561690,575769,tt8561690
205287,2762506,446159,tt2762506
205291,8130968,581361,tt8130968
205293,1866221,53338,tt1866221
205295,3862762,485340,tt3862762
205297,1025100,453405,tt1025100
205301,8420952,619935,tt8420952
205303,3845232,379170,tt3845232
205305,1942614,609713,tt1942614
205311,7938128,540384,tt7938128
205313,8865562,529569,tt8865562
205315,6890618,571078,tt6890618
205321,7797658,500723,tt7797658
205325,9657544,620778,tt9657544
205335,4558256,403100,tt4558256
205337,8106568,511548,tt8106568
205339,8332666,520905,tt8332666
205341,1570538,52092,tt1570538
205351,2301147,251266,tt2301147
205357,2375021,395940,tt2375021
205365,8585418,608613,tt8585418
205367,1286165,12420,tt1286165
205369,1245647,78197,tt1245647
205371,7133352,465594,tt7133352
205377,6720442,449359,tt6720442
205381,6977218,607405,tt6977218
205383,9243946,559969,tt9243946
205385,7128732,515357,tt7128732
205397,3593120,288445,tt3593120
205399,3845888,609721,tt3845888
205403,7281538,594265,tt7281538
205405,7527564,490788,tt7527564
205417,6186940,479315,tt6186940
205419,6146394,429276,tt6146394
205421,9831136,608654,tt9831136
205429,9546082,575599,tt9546082
205431,7977594,502129,tt7977594
205433,1149581,108566,tt1149581
205437,3069954,297017,tt3069954
205439,9395794,590969,tt9395794
205441,7653254,492188,tt7653254
205443,5220602,595108,tt5220602
205445,7169514,421456,tt7169514
205447,9507276,553839,tt9507276
205451,7442160,572782,tt7442160
205461,2075318,295050,tt2075318
205463,5001456,502308,tt5001456
205465,7255568,503129,tt7255568
205473,9652782,576069,tt9652782
205479,6793818,452812,tt6793818
205481,8888186,551595,tt8888186
205493,5258106,586661,tt5258106
205509,3864056,472674,tt3864056
205511,9585788,573675,tt9585788
205513,7318102,485359,tt7318102
205515,9647768,575428,tt9647768
205517,6869820,483264,tt6869820
205523,7504496,613835,tt7504496
205525,1621427,278090,tt1621427
205527,3735686,340595,tt3735686
205535,7725112,482914,tt7725112
205537,9095526,570137,tt9095526
205539,9900060,587870,tt9900060
205541,1043636,92915,tt1043636
205545,5431890,393624,tt5431890
205551,6552104,627472,tt6552104
205559,8186318,527776,tt8186318
205563,2101390,152480,tt2101390
205575,7058080,515741,tt7058080
205583,8510350,539364,tt8510350
205589,5665040,422390,tt5665040
205613,2359656,177083,tt2359656
205615,6791886,421386,tt6791886
205617,2379424,127885,tt2379424
205619,3772640,282761,tt3772640
205621,6725484,452196,tt6725484
205633,2625968,330362,tt2625968
205639,1031930,86065,tt1031930
205661,4777008,420809,tt4777008
205665,6740154,612405,tt6740154
205667,7962598,502086,tt7962598
205671,3280264,229173,tt3280264
205677,2813906,152640,tt2813906
205679,2083995,107453,tt2083995
205681,4458206,328345,tt4458206
205685,1442576,43615,tt1442576
205689,3958014,287649,tt3958014
205691,2473884,137545,tt2473884
205699,6910020,502581,tt6910020
205707,1339131,103440,tt1339131
205715,5988370,421682,tt5988370
205717,1252516,79835,tt1252516
205719,1645134,69237,tt1645134
205723,1068962,43676,tt1068962
205727,1383251,51297,tt1383251
205743,4520132,378216,tt4520132
205749,6302006,428395,tt6302006
205761,1727825,94054,tt1727825
205765,4876334,394315,tt4876334
205767,7759362,619925,tt7759362
205769,9074574,524780,tt9074574
205773,8253606,504588,tt8253606
205797,7307318,512119,tt7307318
205805,3830590,496053,tt3830590
205807,4214922,343134,tt4214922
205809,8752498,537055,tt8752498
205811,3515668,257208,tt3515668
205815,6428774,484855,tt6428774
205819,1709694,174845,tt1709694
205827,9088954,626040,tt9088954
205833,2403931,147177,tt2403931
205835,1849810,157107,tt1849810
205837,8775580,516760,tt8775580
205839,6817944,348672,tt6817944
205841,6803212,539651,tt6803212
205843,1449854,59225,tt1449854
205857,7549996,491283,tt7549996
205869,3119922,240852,tt3119922
205893,1667354,477428,tt1667354
205913,7628080,519107,tt7628080
205921,5369484,378695,tt5369484
205923,4340072,400041,tt4340072
205925,7251666,474698,tt7251666
205937,1577064,61980,tt1577064
205949,1754570,318187,tt1754570
205951,4265878,312128,tt4265878
205953,1651921,194964,tt1651921
205955,8974964,565591,tt8974964
205982,9213932,600335,tt9213932
205986,7595276,627939,tt7595276
205988,5115676,393967,tt5115676
205994,9308456,599777,tt9308456
205998,9308458,601083,tt9308458
206000,2385126,412186,tt2385126
206002,5036924,629005,tt5036924
206004,7235398,537109,tt7235398
206006,7297586,410190,tt7297586
206008,7150512,575788,tt7150512
206010,5178264,526171,tt5178264
206018,7869070,509853,tt7869070
206022,6218010,428045,tt6218010
206024,7534102,582881,tt7534102
206030,2423204,384824,tt2423204
206036,9308464,616844,tt9308464
206040,5709164,396865,tt5709164
206058,9654050,577080,tt9654050
206060,6131414,589540,tt6131414
206064,5779286,497411,tt5779286
206066,4482288,332995,tt4482288
206068,5580688,513372,tt5580688
206071,5884004,565718,tt5884004
206073,7342916,502442,tt7342916
206087,1444262,56040,tt1444262
206089,5585946,441556,tt5585946
206091,6194538,398947,tt6194538
206097,7390044,483539,tt7390044
206099,5535436,399226,tt5535436
206103,8819596,541578,tt8819596
206105,2819948,238338,tt2819948
206107,9252468,618219,tt9252468
206109,4876096,587332,tt4876096
206111,3322898,342787,tt3322898
206115,9699028,618253,tt9699028
206119,4320560,361297,tt4320560
206121,4817466,477589,tt4817466
206123,6732748,532658,tt6732748
206125,7085054,543720,tt7085054
206127,7094374,524008,tt7094374
206129,7156436,557972,tt7156436
206131,7319822,602198,tt7319822
206133,8009314,508138,tt8009314
206135,8025310,600892,tt8025310
206139,9081774,548669,tt9081774
206141,9596638,574894,tt9596638
206150,4682804,340104,tt4682804
206152,9129296,566233,tt9129296
206174,8079484,622510,tt8079484
206176,5628260,473286,tt5628260
206180,1854592,137896,tt1854592
206190,8360902,522438,tt8360902
206192,6211472,424735,tt6211472
206196,3832126,486329,tt3832126
206198,8997180,574905,tt8997180
206200,8800266,540709,tt8800266
206202,3338352,377227,tt3338352
206210,7407296,580880,tt7407296
206214,8893608,549599,tt8893608
206216,4645636,444055,tt4645636
206218,7368186,592966,tt7368186
206226,7434040,533201,tt7434040
206244,8912134,611744,tt8912134
206252,5643730,555058,tt5643730
206254,2108517,256404,tt2108517
206260,7336684,542444,tt7336684
206262,7967412,574376,tt7967412
206264,6836936,454292,tt6836936
206270,4742618,387823,tt4742618
206272,6535880,517116,tt6535880
206274,6570372,483096,tt6570372
206276,3313740,227705,tt3313740
206278,1379219,39420,tt1379219
206280,1058514,51598,tt1058514
206282,8773020,,tt8773020
206285,4586114,369912,tt4586114
206289,1240941,55786,tt1240941
206291,7416602,580625,tt7416602
206293,9252508,625450,tt9252508
206295,8359822,522373,tt8359822
206299,8860946,554814,tt8860946
206301,1047890,268230,tt1047890
206303,7080138,479034,tt7080138
206307,9358200,566232,tt9358200
206311,6197070,536517,tt6197070
206317,1646123,63458,tt1646123
206319,1018102,31205,tt1018102
206325,8712750,612587,tt8712750
206329,8134742,489064,tt8134742
206337,3901250,332663,tt3901250
206345,9352926,565341,tt9352926
206349,2398802,147049,tt2398802
206351,3842614,408609,tt3842614
206355,8325442,582943,tt8325442
206371,6091332,394080,tt6091332
206373,4020312,345692,tt4020312
206377,5522310,503088,tt5522310
206383,8751928,522464,tt8751928
206387,2155399,529459,tt2155399
206389,6665904,490450,tt6665904
206391,7721550,543633,tt7721550
206393,9116358,553600,tt9116358
206399,9617456,576017,tt9617456
206401,2162745,214853,tt2162745
206403,5859882,447034,tt5859882
206409,6848114,611478,tt6848114
206411,1023136,148183,tt1023136
206415,5687270,512239,tt5687270
206417,5859352,554766,tt5859352
206419,8404614,551332,tt8404614
206429,5347122,530227,tt5347122
206431,9351746,565276,tt9351746
206433,5829104,532653,tt5829104
206435,8461958,548925,tt8461958
206447,1388771,67094,tt1388771
206449,7557108,575776,tt7557108
206451,8206668,530723,tt8206668
206457,7983890,565340,tt7983890
206459,9275202,543658,tt9275202
206461,6106344,479291,tt6106344
206465,9615068,616694,tt9615068
206467,1890574,53911,tt1890574
206483,5290620,376884,tt5290620
206489,2273648,546600,tt2273648
206497,7193362,565531,tt7193362
206499,9398640,584962,tt9398640
206501,5603620,416682,tt5603620
206505,2198109,140033,tt2198109
206507,5171296,410741,tt5171296
206509,9248940,579224,tt9248940
206515,7221840,459350,tt7221840
206517,7493370,512056,tt7493370
206519,2219188,138672,tt2219188
206521,9358106,565593,tt9358106
206525,7246786,510289,tt7246786
206527,7832848,619278,tt7832848
206531,9514970,571689,tt9514970
206533,3021984,464753,tt3021984
206537,4246758,270591,tt4246758
206633,2866708,470897,tt2866708
